BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,AdditionalContactInfo,Demographics,rowguid,ModifiedDate
1361,SC,0,Ms.,Helen,R.,Lutes,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",34698CFB-3401-4AB7-A4F2-36330167FDE8,00:00.0
1363,SC,0,Mr.,Robert,P.,Lyeba,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",924982EF-745A-4F0C-965E-B2B47ADAC6CD,00:00.0
1365,SC,0,Ms.,Sharon,F.,Lynn,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A3A292D7-0601-4912-A06A-B5507230E68C,00:00.0
1367,SC,0,Mr.,Robert,,Lyon,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B894EE96-2BFA-41C8-B0D2-F819F5F2E4BE,00:00.0
1369,SC,0,Ms.,Jenny,,Lysaker,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",094C19E1-D85C-439D-86F4-552F1EE7A05F,00:00.0
1371,SC,0,Ms.,Denise,R.,Maccietto,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",22D1058E-C2B1-4D97-AB64-421874F719FB,00:00.0
1373,SC,0,Mr.,Scott,,MacDonald,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",77527F01-CF80-46AB-868A-75F891E7B81D,00:00.0
1375,SC,0,Mr.,Walter,J.,Mays,Sr.,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",45306013-4C42-40BE-969E-89CC1F40972C,00:00.0
1377,SC,0,Mr.,Patrick,J.,Magenheimer,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F498A20F-1759-4296-9CEE-C07519054063,00:00.0
1379,SC,0,Ms.,Kimberly,N.,Malmendier,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6FEF2768-5E92-4FE7-B94E-3AC5E492E2A4,00:00.0
1381,SC,0,Mr.,Ajay,,Manchepalli,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5DD53673-7012-4821-9171-4D79880B751D,00:00.0
1383,SC,0,Ms.,Parul,,Manek,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2270A8B3-97FD-49A1-ABA3-C2F61FD5BCEA,00:00.0
1385,SC,0,Mr.,Tomas,M.,Manzanares,II,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A573668A-D115-4E03-9D9B-955BFD65D671,00:00.0
1387,SC,0,Ms.,Kathy,R.,Marcovecchio,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",71B83B01-15C3-4DB4-A1F9-46A8A8A055C8,00:00.0
1389,SC,0,Ms.,Jill,K.,Markwood,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",143C728D-7946-4796-91A6-41214EF4EBB2,00:00.0
1391,SC,0,Ms.,Melissa,R.,Marple,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3AA82687-F265-4939-889F-275362B977AC,00:00.0
1393,SC,0,Ms.,Cecelia,L.,Marshall,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D5334C1B-5F15-4141-AADF-59EFCB72CE5D,00:00.0
1395,SC,0,Mr.,Benjamin,,Martin,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9EFCDAA0-8DB7-4E22-9E9D-08E710EF62A4,00:00.0
1397,SC,0,Ms.,Linda,,Martin,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3BFF9302-E5DB-4F8D-983C-2BA0A7EB50B9,00:00.0
1399,SC,0,Ms.,Mindy,,Martin,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3CC90EA4-6133-4153-B54F-D7083D15821D,00:00.0
1401,SC,0,Ms.,Sandra,I.,Martinez,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E700EC61-7F49-4DB3-B062-7E31093EDD02,00:00.0
1403,SC,0,Mr.,Frank,,Mart¡nez,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6CCA7B0A-A6B5-499C-AC9C-739E1BD05ADE,00:00.0
1405,SC,0,Mr.,Steve,,Masters,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",416BDE0F-76A9-4D9B-AE96-B2E92D25A621,00:00.0
1407,SC,0,Mr.,Joseph,,Matthews,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D0EC82B9-52FC-4E84-8525-247F6200FF9D,00:00.0
1409,SC,0,Ms.,Jennifer,J.,Maxham,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",87CB3177-81C4-4071-BB37-7726259D2046,00:00.0
1411,SC,0,Mr.,Chris,,Maxwell,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8D0C2B71-009B-45B8-907E-2D90B1C53127,00:00.0
1413,SC,0,Ms.,Sandra,B.,Maynard,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",66423D78-B443-4AF8-954F-2EBA29F5F1C7,00:00.0
1415,SC,0,Mr.,John,J.,McClane,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",97175B3E-D8BF-47C7-8288-88F084632343,00:00.0
1417,SC,0,Ms.,Robin,M.,McGuigan,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8C0A56CB-8E6F-4F54-8F41-903FB62A3051,00:00.0
1419,SC,0,Ms.,Stacie,K.,Mcanich,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",19DD2C32-77C6-4E41-BFE9-5E63B6D79DBC,00:00.0
1421,SC,0,Ms.,Katie,,McAskill-White,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",043E4B9E-A58E-478D-845D-AEF0BCA5C51D,00:00.0
1423,SC,0,Ms.,Lola,M.,McCarthy,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CB93BF5D-5AFE-410A-A83D-D9669AD65131,00:00.0
1425,SC,0,Ms.,Jane,A.,McCarty,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",04BFF651-678A-491A-8060-D625DE99FA1B,00:00.0
1427,SC,0,Ms.,Nikki,,McCormick,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4881DC6E-51BB-482C-AA97-A97DA4DE14E9,00:00.0
1429,SC,0,Mr.,James,L.,McCoy,II,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6B4F444C-F70D-46BD-9844-BC4E0CBFBD18,00:00.0
1431,SC,0,Ms.,Christinia,A.,McDonald,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",55270F25-C806-4C69-90A5-76F5FB9B3E30,00:00.0
1433,SC,0,Mr.,Alejandro,,McGuel,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",87CD7A8E-C675-4E30-9D52-79B47C138FC7,00:00.0
1435,SC,0,Ms.,Yvonne,,McKay,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C2287535-1A4D-4ABB-AACE-87C7EF315D6B,00:00.0
1437,SC,0,Ms.,Nkenge,,McLin,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",488BC551-1F37-4203-B5B4-B1505C430D17,00:00.0
1439,SC,0,Ms.,Nancy,A.,McPhearson,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CA7F46A5-C071-49A4-8F3B-66CE13EF5D85,00:00.0
1441,SC,0,Ms.,Nellie,T.,Medina,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6DFAC7EC-0A3A-432F-9CAF-691B7E1F3845,00:00.0
1443,SC,0,Ms.,Raquel,,Mello,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D6A548D6-676E-434C-9133-D4C0B3B90564,00:00.0
1445,SC,0,Ms.,Gladys,F.,Mendiola,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",29E7C318-AF58-4E1B-8F2F-C44E5CBD12A2,00:00.0
1447,SC,0,Mr.,R. Morgan,L.,Mendoza,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D0E6394D-E7DB-4CC8-8D6E-92AB6951F426,00:00.0
1449,SC,0,Mr.,Tosh,,Meston,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D2EAF764-131F-4A73-924F-507AC5A14DC1,00:00.0
1451,SC,0,Ms.,Susan,,Metters,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0B03A0AF-3897-45F7-AC4E-508771A1137B,00:00.0
1453,SC,0,Mr.,Stephen,A.,Mew,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",278FA142-89D8-42F1-80A1-E3000B642800,00:00.0
1455,SC,0,Mr.,Eric,B.,Meyer,Jr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",63201227-20A4-497D-BC84-69517711C3BE,00:00.0
1457,SC,0,Ms.,Helen,M.,Meyer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D1C4D14E-CC64-4FE8-AD40-373C0D426885,00:00.0
1459,SC,0,Ms.,Deanna,,Meyer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F9B3FE97-BC2F-4D22-B632-3678AB37AD75,00:00.0
1461,SC,0,Mr.,Gary,P.,Meyerhoff,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C1C82D81-8F35-4C73-9B10-F21C25B8080E,00:00.0
1463,SC,0,Mr.,Ramesh,,Meyyappan,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",074E4861-0B71-4A94-89D0-94A58A2EDE44,00:00.0
1465,SC,0,Mr.,Thomas,R.,Michaels,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7A43F075-EFA0-4617-AE12-DDBF8AF72B58,00:00.0
1467,SC,0,Mr.,Jan,,Miksovsky,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A56A8EB0-444C-40E7-8FC0-E11668D12375,00:00.0
1469,SC,0,Ms.,Virginia,L.,Miller,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D8B3540A-4A9E-4538-949B-C052DE95E0BD,00:00.0
1471,SC,0,Mr.,Matthew,J.,Miller,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",973E3B7D-6844-4F66-83DD-687E1A06178F,00:00.0
1473,SC,0,Mr.,Emilo,R.,Miller,Jr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E7D01A5E-348D-436F-A59B-6F234F8C35E0,00:00.0
1475,SC,0,Mr.,Ben,,Miller,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8CBF0F79-F979-495A-8044-4A8F0629751A,00:00.0
1477,SC,0,Mr.,Dylan,,Miller,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B6A6DFE5-5AF5-4052-A88A-0CA437E6036E,00:00.0
1479,SC,0,Mr.,Frank,,Miller,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D3B77A11-4CA5-433D-A956-A1B34E18360D,00:00.0
1481,SC,0,Ms.,Neva,M.,Mitchell,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5954BC0D-6F69-487A-B721-40F1D9857B24,00:00.0
1483,SC,0,Ms.,Linda,,Mitchell,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A24F2479-2DE8-464F-9BDA-FED6F4165AAC,00:00.0
1485,SC,0,Mr.,Scott,,Mitchell,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C6F97317-1E7C-4CB2-8475-91BD88BEF25A,00:00.0
1487,SC,0,Mr.,Robert,,Mitosinka,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5A5045B3-1F75-4181-A41B-32D418E175C4,00:00.0
1489,SC,0,Mr.,Joseph,P.,Mitzner,Jr.,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FA5EFC39-5704-48AF-9A59-4431A2E1770F,00:00.0
1491,VC,0,Ms.,Paula,B.,Moberly,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9E368CD5-E5B6-43B4-A006-31D018D7C8E7,00:00.0
1493,VC,0,Ms.,Suchitra,,Mohan,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",43F4AFC3-86D7-4E2E-B585-1709DE5E0488,00:00.0
1495,VC,0,Mr.,Jonathan,,Moeller,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5707FDA4-1564-4650-9068-643DAC5F3A45,00:00.0
1497,VC,0,Mr.,William,J.,Monroe,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",08658234-8FB7-4CA8-A175-7D25BF2D279D,00:00.0
1499,VC,0,Ms.,Alan,L.,Monitor,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D78842CD-A022-4C78-9E05-0A8388B95AE3,00:00.0
1501,VC,0,Ms.,Hillaine,N.,Montera,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",27440F5A-748B-4AC3-ABB8-5A1F14B55F23,00:00.0
1503,VC,0,Mr.,Bobby,,Moore,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0DF34150-EF64-498C-B804-E7A773ED0BF5,00:00.0
1505,VC,0,Ms.,Barbara,,Moreland,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DDAC3657-9C8B-4EBD-A800-5B0CEADD4E08,00:00.0
1507,VC,0,Mr.,Jon,,Morris,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A691F19D-4968-47D0-8E19-0ECCAC1B23EB,00:00.0
1509,VC,0,Ms.,Julia,,Moseley,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AD2071C7-AF42-4015-AEFC-C8A7BBCBC39D,00:00.0
1511,VC,0,Ms.,Marie,E.,Moya,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",978D673F-1EF2-4E58-9962-29F4B4503082,00:00.0
1513,VC,0,Mr.,Zheng,,Mu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CFF47D41-05C5-4786-9A07-8E28BBDB29E4,00:00.0
1515,VC,0,Mr.,Salman,,Mughal,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F502F0F9-97DF-4E2A-B49E-D61EC2B37726,00:00.0
1517,VC,0,Mr.,Albert,,Mungin,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6CA86E4E-FDAB-4403-96D0-55750F18673B,00:00.0
1519,VC,0,Mr.,Stuart,,Munson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8C23B46F-090B-49D9-B25C-A196DC6ED99F,00:00.0
1521,VC,0,Ms.,Billie Jo,,Murray,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0D85BFF5-7900-4930-A093-253041883930,00:00.0
1523,VC,0,Ms.,Dorothy,J.,Myer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DF46EA08-DFD7-45F9-9D33-1AC3F0678426,00:00.0
1525,VC,0,Mr.,Ken,,Myer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0D7E8D2A-CE67-431D-B66D-4D5A643544FD,00:00.0
1527,VC,0,Ms.,Suzanne,,Nelson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F501A45F-B97F-42DE-BFE0-5A1D6A416239,00:00.0
1529,VC,0,,Mandar,,Naik,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B7C7EEDE-01C6-46EE-96A0-30DACEF5DFD4,00:00.0
1531,VC,0,Mr.,Greg,F.,Mohamed,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",79F148E6-A1F6-4541-9654-6E217F8E4C9C,00:00.0
1533,VC,0,Mr.,Mike,,Nash,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BF0B6804-90D3-4FF4-B91E-9744E00DDCC5,00:00.0
1535,VC,0,Ms.,Lorraine,,Nay,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",218FB7AA-8157-44FE-8FE4-B9FC65F859F8,00:00.0
1537,VC,0,Mr.,Alex,,Nayberg,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CB6F7B14-9C7E-4927-87ED-CE52E8E9C89C,00:00.0
1539,VC,0,Ms.,Jan,R.,Nelsen,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",96F356C6-BC33-408B-BCEF-AF61F651675F,00:00.0
